NAME,PRICE,CUISINES_CATEGORY,CITY,REGION,RATING,VOTES,PEAK_TIME,MEN_EMPLOYEE,WOMEN_EMPLOYEE,DELIVERED_FOOD_APPROX,DELIVERY_TIME
Fat Panda,250,['Fast Food' 'Pizzas'],Pune,Kondhwa,3.2,20,09:26:12,4,0,11624,71
Noble Bake Food,100,['Bakery'],Pune,Wanowrie,4,20,12:56:29,4,1,21973,64
Ruhe Organic Cafe,500,['Continental' 'Indian' 'Italian' 'Mexican' 'Asian'],Pune,Kalyani Nagar,--,,09:22:30,1,1,3023,63
Pizza Cafe (ABC Farms),400,['Pizzas' 'Italian'],Pune,Kondhwa,4.1,20,16:47:29,7,3,19965,71
Hapaa - Asian Stir,1500,['Asian' 'Chinese' 'Japanese'],Pune,Kalyani Nagar,--,,12:15:47,6,4,12469,64
Elephant & Co.,1100,['Continental' 'Pizzas' 'American' 'Italian'],Pune,Kalyani Nagar,4,20,21:30:08,9,5,26401,72
Tahari House,200,['North Indian'],Pune,Kondhwa,4.4,100,21:30:24,6,0,18199,62
 Hotel Rangda,200,['Indian'],Pune,Karve Nagar,--,,17:00:18,10,0,26224,63
Carnival Restaurant & Bar,1000,['North Indian' 'Chinese' 'Seafood' 'Continental'],Pune,Mundhwa,4.2,100,20:53:16,5,1,17112,64
A1 PAAN SHOP,100,['Paan'],Pune,Vishrantwadi,--,,11:31:39,3,4,17001,66
The Garage Grill,400,['Mughlai' 'Street Food'],Pune,Wanowrie,4.3,100,13:45:36,3,0,7318,67
Bread Story,200,['Bakery'],Pune,Kalyani Nagar,4.3,50,12:39:30,3,5,23459,52
Foodies 365,200,['Fast Food'],Pune,Kondhwa,--,,17:02:47,5,3,5520,71
Hot's chaines & momos,200,['Chinese' 'Beverages'],Pune,Kothrud,--,,13:44:21,4,4,16141,68
TEASHOTS,200,['Pizzas' 'Fast Food' 'Snacks' 'Beverages'],Pune,Kondhwa,--,,19:38:43,8,5,3565,74
Bring it on Cafe,300,['American' 'Bakery' 'Italian'],Pune,Kondhwa,--,,14:59:03,10,1,18580,73
Blue dragon chinese katta,200,['Chinese'],Pune,Aundh,4,50,17:18:12,4,2,28543,64
Mughal Sarai,200,['Indian'],Pune,Kalyani Nagar,--,,18:21:00,10,4,19017,67
Cake Paradise,450,['Desserts' 'Bakery'],Pune,Kothrud,3.5,20,17:40:30,8,5,29554,60
Dum Laga Ke Biryani,200,['Indian'],Pune,Kalyani Nagar,--,,19:25:25,5,0,16315,68
Cafe Bun Maska,250,['Snacks' 'Beverages' 'Chinese'],Pune,Kondhwa,4,100,21:46:45,9,4,10909,66
Cafe Samosa Corner,100,['Indian' 'Fast Food' 'Biryani' 'Tandoor' 'Sweets' 'Beverages' 'Street Food'],Pune,Kondhwa,4.4,100,13:34:19,10,3,7086,65
CAFE AL MUHSI,600,['Snacks' 'Pizzas' 'Beverages'],Pune,Kondhwa,--,,16:53:09,3,5,29950,74
Bon Bon Candy Cake Shop,150,['Bakery'],Pune,Kothrud,--,,09:38:03,6,4,11585,66
Fabcafe By Fabindia,1000,['North Indian' 'Healthy Food' 'Biryani' 'Beverages'],Pune,Aundh,4.4,100,15:02:31,10,3,10533,70
Taco Bell,300,['Mexican'],Pune,Aundh,3.9,100,20:07:18,4,1,26321,79
Jalebi Experiment,500,['Sweets' 'Snacks' 'Indian' 'Rajasthani'],Pune,Kothrud,3.6,20,09:19:53,1,3,25955,65
Burger Craft,1000,['Fast Food' 'American' 'Beverages' 'Desserts'],Pune,Aundh,4.5,100,20:54:24,9,0,20976,66
CIRCLE OF CRUST,200,['Pizzas' 'Beverages' 'Combo' 'Snacks'],Pune,Mohammed Wadi,4.2,500,15:17:54,4,5,21685,69
Southin Cafe,200,['Fast Food' 'Snacks' 'Thalis' 'Beverages'],Pune,Kalyani Nagar,--,,11:14:14,9,1,22046,63
Raju Uncle's Chole Bhature,150,['Punjabi'],Pune,Dhankawadi,4.1,100,20:50:12,5,4,27378,65
Khichdi Experiment,250,['Home Food' 'Indian' 'Healthy Food' 'North Indian' 'Snacks' 'Maharashtrian' 'Sweets' 'South Indian' 'Combo' 'Desserts' 'Beverages' 'Kebabs'],Pune,Baner,4.5,100,10:04:15,6,3,18516,60
SOUK by Cafe Arabia,300,['Lebanese' 'Middle Eastern' 'Mediterranean' 'Fast Food'],Pune,Salunkhe Vihar,4.3,500,09:23:13,7,0,7240,66
Hyderabadi Biryani House,150,['Biryani' 'Thalis' 'Indian' 'Desserts'],Pune,KAUSAR BAUGH NIBM ROAD,2.2,20,17:05:31,5,5,7305,77
Pind Da Swad,300,['Punjabi' 'North Indian' 'Thalis' 'Combo'],Pune,Kothrud,4.2,50,22:42:10,5,4,29604,70
Basilio,500,['Italian'],Pune,Aundh,--,,17:44:48,9,1,12421,85
Kwality Family Resto,500,['North Indian' 'Seafood' 'Chinese' 'Continental' 'Biryani'],Pune,Kalyani Nagar,3.9,100,22:30:15,9,4,24410,60
Sub Culture,400,['Fast Food' 'Snacks' 'Ice Cream' 'Juices'],Pune,Aundh,--,,16:52:46,2,0,16369,71
LOST HEAVEN,300,['Chinese' 'Kebabs'],Pune,Aundh,--,,21:16:37,4,3,22362,73
Kareem's,250,['Mughlai' 'North Indian' 'Maharashtrian' 'Biryani' 'Kebabs' 'Tandoor' 'Beverages'],Pune,Wanowrie,3.8,100,16:33:17,8,0,24212,59
Mumma's Food,300,['Indian' 'Sweets'],Pune,Kothrud,--,,09:29:28,5,0,6538,70
Paper Lantern,400,['Asian'],Pune,Aundh,4.3,20,12:06:42,5,3,19022,73
Hotel mawalaj,550,['Indian' 'Thalis'],Pune,Bibwewadi,--,,12:42:36,2,4,26445,76
Hotel Chandralok,200,['Chinese' 'Snacks'],Pune,Dhankawadi,--,,13:20:02,1,4,9515,67
The Bounty Sizzlers,600,['Continental'],Pune,Kalyani Nagar,3.9,20,13:31:34,3,0,9803,60
Ganga Chinese centre,150,['Chinese'],Pune,Bopodi,--,,15:25:32,1,1,12940,63
Darshini,200,['South Indian'],Pune,Aundh,4.1,20,16:20:04,4,3,25349,67
Cafe PeterDonuts,400,['Continental' 'Desserts'],Pune,Aundh,4.1,50,15:31:56,8,3,28952,71
Sukhi De Parathe,150,['North Indian' 'Chinese' 'Combo'],Pune,Kothrud,--,,11:32:51,4,0,18008,73
Hungry punjabi,500,['Indian' 'Chinese'],Pune,Wanowrie,--,,17:59:59,6,4,4672,86
Crazy momos,200,['Fast Food' 'Beverages'],Pune,Aundh,4.2,50,15:48:08,8,0,7984,63
S & B the cake factory,450,['Desserts' 'Bakery'],Pune,Kothrud,--,,18:57:11,2,3,17173,62
Ori Story - Chinese & Oriental,300,['Chinese' 'Oriental' 'Fast Food' 'Combo'],Pune,Kalyani Nagar,--,,18:07:02,7,1,15387,70
Let's Order Chinese,250,['Chinese' 'Pan-Asian' 'Nepalese' 'Fast Food' 'Combo' 'Tibetan'],Pune,Kothrud,--,,20:04:40,8,1,24749,67
HOW'S THE BOWL,150,['North Indian' 'Punjabi' 'Chinese' 'Biryani' 'Seafood' 'Combo' 'Desserts' 'Beverages'],Pune,Kothrud,3.6,20,18:38:33,8,5,7769,67
Ya Habibi Fatayer,400,['Arabian'],Pune,Kondhwa,--,,15:26:50,1,2,8065,74
The Juicy Hub,250,['Beverages' 'Fast Food'],Pune,Anand Nagar,--,,21:55:38,5,5,16169,70
Keventers Ice Cream,300,['Beverages' 'Ice Cream' 'Desserts'],Pune,Baner,3.9,20,16:45:49,2,4,19039,62
Biryani Express 100% Home Made ,200,['Biryani'],Pune,Kothrud,3.9,50,10:14:26,1,5,9089,76
KALANDINI CHINESE,220,['Chinese'],Pune,Sinhgad Road,--,,13:00:52,2,1,18333,70
Healthycious,200,['Fast Food' 'Salads' 'Beverages'],Pune,Sinhgad Road,--,,20:50:01,2,3,11147,71
BANJARA,400,['Indian' 'Biryani'],Pune,Aundh,--,,11:04:29,6,2,4989,72
Largo Pizzeria,600,['Pizzas' 'Beverages'],Pune,Mohammed Wadi,3.6,50,11:45:47,1,2,28554,72
YUMMY CHINA,300,['Chinese' 'Indian'],Pune,Aundh,--,,12:53:10,3,3,24298,69
SAFFRONI,300,['North Indian'],Pune,Aundh,--,,14:17:42,4,0,19654,69
SAGAR  RATAN,300,['Indian'],Pune,Aundh,--,,14:52:07,2,3,8230,69
CHINESE WHINESE,300,['Chinese' 'Indian'],Pune,Aundh,--,,09:53:20,8,0,18524,76
Danka,150,['Street Food' 'Chaat'],Pune,Sinhgad Road,--,,12:36:02,8,3,7777,73
Chai - The Way You Like It,250,['Fast Food'],Pune,Mohammed Wadi,4,50,09:47:46,8,0,27617,73
Gausiya Restaurant,200,['Indian' 'Biryani'],Pune,Kondhwa,--,,15:49:23,6,2,13633,74
La Kheer Deli,150,['Desserts'],Pune,Mohammed Wadi,--,,16:36:54,8,3,18654,67
Taco Mania,300,['Mexican'],Pune,Wanowrie,3.9,50,12:01:25,10,0,11125,77
Lazzetti,250,['Arabian' 'Tandoor' 'Chinese' 'American'],Pune,Anand Nagar,3.8,50,11:35:11,7,4,22355,72
Tea Trails,350,['Continental'],Pune,Aundh,--,,21:54:05,8,3,6620,74
Frieswalla,200,['Fast Food'],Pune,Kondhwa,4,20,15:02:17,7,5,25491,76
KNIGHT RIDERS,300,['Chinese' 'Continental' 'Indian' 'Biryani' 'Italian' 'Desserts'],Pune,Magarpatta,--,,22:28:17,5,3,10634,74
Nimrah Biryani,250,['North Indian' 'Biryani' 'Chinese'],Pune,Sangvi,--,,12:02:09,3,4,23565,72
Sudama's Misal House,250,['Fast Food' 'Maharashtrian'],Pune,Anand Nagar,4.3,100,21:33:13,1,2,26548,63
WAHH CHINA,250,['Indian'],Pune,Aundh,--,,11:27:39,6,4,24576,69
Polka Dots,1100,['North Indian' 'Mexican' 'Continental' 'Italian' 'Mediterranean' 'European'],Pune,Aundh,4.3,50,09:19:06,6,5,16485,77
Grill Royale,450,['North Indian'],Pune,Aundh,--,,22:30:52,7,0,4195,69
Srushti Garden (Pure Veg),300,['Indian'],Pune,Visharant Wadi,3.8,50,20:54:20,2,2,20300,64
MAGIC MIKES  BURGER THERAPY,500,['Snacks' 'Fast Food'],Pune,Wanowrie,4.4,100,10:28:34,6,1,16385,70
Gurukrupa Paratha's- Since 1985,200,['North Indian' 'Biryani'],Pune,Kondhwa,--,,09:20:10,10,0,6224,72
Lf 91 cafe and restaurant,250,['Indian'],Pune,Dapodi,--,,14:31:03,8,1,23250,74
Chill Out,300,['Fast Food' 'Street Food' 'Beverages'],Pune,Katraj,4,20,09:51:10,8,1,9410,67
China House,200,['Chinese'],Pune,Anand Nagar,--,,16:18:58,4,5,14386,70
AFC American Fried Chicken,300,['Fast Food'],Pune,Visharant Wadi,4,100,11:23:17,5,5,6125,65
Between Your Buns,400,['Fast Food' 'Continental' 'Italian' 'Combo' 'Beverages'],Pune,Mohammed Wadi,4.4,100,13:45:12,6,0,22260,71
House of Chole Bhature And Parathas,200,['Combo'],Pune,Anand Nagar,3.7,20,12:20:31,10,2,24461,70
Churro Mania,300,['Desserts'],Pune,Wanowrie,4.6,100,13:18:56,7,5,23399,71
ARs AREBIAN SHAWARMA,200,['Arabian' 'Fast Food' 'Beverages'],Pune,Sinhgad Road,--,,19:02:38,10,2,12217,71
Big Daddy's,250,['Fast Food' 'American' 'Italian' 'Beverages'],Pune,Mohammed Wadi,4.1,1000,15:25:13,3,3,13228,70
SNEHAS KITCHEN,200,['Fast Food' 'Pizzas' 'Italian'],Pune,Anand Nagar,--,,16:05:01,10,4,17534,70
KATHI ROLL INC,200,['Fast Food' 'Snacks' 'Combo' 'Beverages'],Pune,Kondhwa,4.3,50,18:03:58,1,4,21683,69
Shanti Swayampakghar,250,['North Indian'],Pune,Anand Nagar,4.2,50,12:36:33,8,2,18344,68
Aangan Veg Restaurant,500,['North Indian' 'Chinese' 'South Indian' 'Fast Food'],Pune,Dhankawadi,4.2,100,10:13:50,9,3,6022,70
CHINA WALE,200,['Chinese'],Pune,Baner,--,,13:53:05,2,4,14890,75
MEAL BOX,200,['Combo' 'Thalis' 'Indian'],Pune,Baner,--,,21:36:29,2,0,20137,74
Mothers Canteen,200,['Combo'],Pune,Baner,--,,16:05:20,8,3,28508,72
WOK HONG,300,['Chinese'],Pune,Warje,--,,09:18:50,7,5,11972,64
Mummy Ki Roti,200,['Chinese' 'North Indian' 'Thalis'],Pune,Baner,--,,19:41:42,7,5,6755,79
BHOOKH LAGI,200,['Combo'],Pune,Baner,--,,16:18:41,2,2,20742,77
Double Tea Cafe,200,['Chinese' 'Fast Food'],Pune,Kondhwa,4.1,20,19:25:48,6,0,26374,70
Deccan Darbar,400,['Indian'],Pune,Kondhwa,--,,18:00:56,5,3,16878,75
Hotel Mahabaleshwar,500,['North Indian'],Pune,Baner,4.5,100,09:21:04,10,4,11397,67
Khushboo The Family Restaurant,500,['North Indian' 'Chinese' 'South Indian' 'Fast Food'],Pune,Balaji Nagar,4.3,50,09:33:22,10,0,3247,66
The Burger Project,350,['American' 'Beverages' 'Desserts' 'Snacks'],Pune,kothrud,3,50,14:45:42,6,1,14314,70
GetAWhey- Healthy Ice Cream,300,['Ice Cream'],Pune,Dhanakawadi,--,,09:04:46,1,5,14021,76
THIKANA,1500,['North Indian' 'Chinese' 'Italian' 'Combo'],Pune,Baner,--,,17:24:32,8,4,13993,67
Bowls@69,200,['Combo'],Pune,Baner,--,,15:01:44,5,4,18687,72
Surprise India - Cakes & Desserts,300,['Bakery'],Pune,Bibwewadi,4.1,20,12:10:29,9,4,26801,77
GRAND ALHAMDULILLAH HOTEL,300,['Mughlai' 'Biryani' 'Tandoor' 'Chinese' 'Indian'],Pune,Kondhwa,3.1,20,17:00:41,3,5,3945,71
Samruddhi,300,['Mughlai' 'North Indian' 'Chinese'],Pune,Visharant Wadi,4.1,100,20:35:37,4,4,15971,62
NEW PARATHA CENTER,200,['Indian'],Pune,Aundh,--,,16:49:35,9,4,7536,69
Spice Culture,500,['Chinese' 'North Indian' 'Biryani' 'Continental' 'Thai' 'Pizzas' 'Pastas'],Pune,Kondhwa,4.1,50,20:10:45,10,4,5319,68
Anda 420,200,['Fast Food'],Pune,Salunkhe Vihar,--,,20:31:58,5,4,14474,75
THE CHINESE WINDOW,300,['Chinese'],Pune,Dhankawadi,--,,19:29:17,8,0,9252,77
The Biryani Experiment,500,['Biryani' 'Hyderabadi' 'Indian' 'Kebabs' 'North Indian' 'South Indian' 'Andhra' 'Afghani' 'Combo' 'Desserts' 'Beverages' 'Punjabi' 'Kerala' 'Sweets' 'Arabian' 'Lucknowi' 'Parsi' 'Tandoor'],Pune,Baner,4.3,50,15:01:54,9,0,14681,68
Magic bites,300,['Indian' 'Snacks' 'Fast Food' 'Chinese' 'Continental'],Pune,Vishrantwadi,--,,19:59:00,10,2,3222,65
Paratha Envy,280,['North Indian'],Pune,Baner,4.1,20,17:55:06,7,3,6354,72
Mad About Chinese,300,['Chinese'],Pune,Kothrud,3.2,20,10:47:10,6,3,17992,62
PRAWN HUB,800,['Seafood' 'Biryani'],Pune,Baner,3.8,20,18:20:35,2,2,18822,70
Mother's tawa,400,['North Indian'],Pune,Katraj,--,,09:12:24,9,4,11511,83
Hotel Al Zaika,300,['North Indian' 'Fast Food' 'Chinese' 'Mughlai'],Pune,kondhwa,3.6,50,19:55:55,3,5,11658,71
Cafe Momos,200,['Fast Food' 'Beverages'],Pune,Dhankawadi,4.3,100,19:10:41,10,5,20215,66
Mukul's Eastern Spice,300,['North Indian' 'Chinese'],Pune,Old Sangvi,4,500,20:00:05,6,3,19294,63
Hotel Dattaprasad,200,['Indian'],Pune,Dhankawadi,3.9,20,11:02:14,1,0,21647,71
Delhi Kitchen,300,['Tandoor' 'North Indian' 'Biryani' 'Beverages' 'Desserts'],Pune,Aundh,4,100,22:58:36,7,2,24313,69
Lazeez fast food,450,['Chinese'],Pune,Kondhwa,--,,15:42:13,10,0,14541,70
Filli Bites,200,['Arabian' 'Snacks' 'Fast Food'],Pune,Kondhwa,4.3,500,19:08:38,6,1,3240,66
Oye Kiddan,200,['Punjabi' 'North Indian' 'Desserts' 'Thalis' 'Combo'],Pune,Kothrud,4.1,1000,15:12:19,10,1,22476,65
TGC: The Gargis Cafe,300,['Fast Food' 'Mexican' 'Beverages' 'Desserts'],Pune,Old Sangvi,--,,12:44:04,5,1,17095,74
The Bombay Paratha Company,200,['North Indian' 'Indian' 'Punjabi' 'Desserts' 'Beverages' 'Combo'],Pune,Kothrud,4.1,50,09:17:46,7,0,17201,67
Cafe India,200,['Snacks' 'Fast Food' 'Street Food' 'Beverages'],Pune,Kondhwa,4.3,100,22:49:45,9,0,27485,70
Biryani Bowl,400,['Biryani' 'North Indian'],Pune,Kondhwa,3.1,20,18:26:12,4,2,10187,73
Homely Meals @69 ,150,['Home Food'],Pune,Kondhwa,4,100,16:22:22,7,4,5724,69
DHABA CURRY,300,['North Indian' 'Chinese' 'Biryani'],Pune,Kondhwa,3.2,20,18:48:29,1,1,14907,70
DESI HANDI,300,['North Indian' 'Chinese' 'Biryani'],Pune,Kondhwa,--,,14:46:27,1,0,4541,78
SUPERMAN MOMOS,150,['Chinese' 'Tibetan' 'Nepalese' 'Tandoor' 'Pizzas' 'Snacks' 'Beverages'],Pune,kothrud,3.9,20,12:07:21,9,3,16174,67
Deepa's Mess,200,['Indian'],Pune,Hadapsar,4.4,100,17:21:29,1,4,27070,73
Arabian Grills,300,['Indian'],Pune,Kondhwa,3.7,20,10:08:41,2,2,25225,80
Dessertto,200,['Bakery' 'Ice Cream' 'Beverages'],Pune,Mohammed Wadi,4,100,19:14:47,10,3,17018,72
BHOLES ROCK & ROLLS,200,['Indian'],Pune,Dhankawadi,3.8,20,21:54:48,5,2,17341,68
New Arabian Grills,500,['Arabian' 'Biryani' 'Indian'],Pune,Dhankawadi,4,100,15:25:47,2,5,29754,69
Tea Time Paratha House,250,['Indian' 'Punjabi'],Pune,Bibwewadi,--,,15:31:42,1,4,17682,74
Ufo fries and corn,300,['Fast Food' 'Beverages'],Pune,Dhankawadi,3.6,20,10:26:16,3,2,23202,71
Hotel Surya Biryani,200,['Punjabi' 'Chinese' 'Maharashtrian'],Pune,Kothrud,--,,17:57:08,1,5,8343,75
Shree Bedi's Paratha House,250,['Chinese' 'North Indian'],Pune,Dhankawadi,3.6,20,16:06:17,5,4,24702,71
Dawat Restaurant,300,['North Indian' 'Chinese'],Pune,Kondhwa,3,20,13:06:44,3,3,27341,81
Punjabi Non Veg,300,['North Indian' 'Fast Food' 'Chinese' 'Mughlai'],Pune,kondhwa,--,,22:50:13,10,2,22044,75
shakes+,300,['Beverages' 'Desserts'],Pune,Kondhwa,--,,09:48:40,2,5,21485,72
Rasoi Punjab,400,['North Indian' 'Seafood'],Pune,Kondhwa,3.5,20,10:32:36,1,2,14953,70
Delhi Zaika,300,['North Indian' 'Fast Food' 'Chinese' 'Mughlai'],Pune,kondhwa,--,,14:39:16,10,2,7689,74
Hotel Malabar,400,['Chinese' 'North Indian'],Pune,Kondhwa,3.3,20,13:08:34,9,3,25265,80
Karim's Cafe,250,['Chinese' 'Fast Food' 'Beverages'],Pune,Kondhwa,4.3,50,13:11:00,9,1,27763,72
Hotel AL Madeena,300,['North Indian'],Pune,Kondhwa,3.3,20,22:44:23,1,0,24299,73
CHINESE \rSTATION,250,['Chinese'],Pune,Kondhwa,--,,12:44:12,3,5,4549,75
Master Chef,300,['North Indian' 'Fast Food'],Pune,kondhwa,--,,20:15:34,8,2,10106,78
Tandoor Point,300,['Mughlai' 'North Indian' 'Chinese'],Pune,Kondhwa,3.1,20,18:32:12,7,5,21383,75
Sitara Hotel,200,['Indian'],Pune,Kothrud,--,,16:50:41,8,1,10041,66
Lucky Chinese and Snacks Centre,300,['Chinese'],Pune,Kondhwa,--,,21:51:07,5,3,3278,82
Chotu Tapriwala,300,['Fast Food' 'Beverages'],Pune,Baner,--,,10:32:28,4,1,15777,67
Zhangg,200,['Chinese'],Pune,Bibwewadi,--,,17:03:50,9,4,4168,73
Hotel Dawat,300,['North Indian' 'Fast Food' 'Chinese' 'Mughlai'],Pune,kondhwa,--,,16:34:50,7,0,23795,76
Zaffraan Indian Kitchen,450,['Indian' 'Mughlai'],Pune,Aundh,--,,21:15:11,3,5,10125,76
The Chinese Box,450,['Chinese' 'Indian'],Pune,Aundh,--,,15:22:02,7,5,5286,73
Roll Point,200,['Chinese'],Pune,Dhankawadi,3.6,50,15:16:30,1,2,14339,70
Royal Darbar,300,['Chinese' 'North Indian' 'Mughlai'],Pune,kondhwa,--,,13:44:44,3,1,15759,80
LAVISH BIRYANI,300,['Biryani'],Pune,Kondhwa Budruk,--,,16:21:30,3,5,8556,78
Tea Villa Cafe,800,['Continental' 'Mediterranean' 'Italian' 'Desserts' 'Beverages'],Pune,Pashan,4.3,20,13:20:00,10,0,6212,65
Desi Flavours,200,['Fast Food' 'Desserts' 'Ice Cream' 'Beverages'],Pune,Aundh,--,,14:17:51,8,2,20093,71
Cafe Pune,150,['Desserts'],Pune,Kondhwa,--,,18:46:47,2,3,14893,76
BIRYANIBAD,500,['North Indian' 'Indian' 'Biryani'],Pune,Kondhwa,--,,13:36:09,7,5,13026,77
REVELRY CAKE & DECORATION HOUSE,500,['Bakery' 'Desserts'],Pune,Kondhwa Budruk,--,,17:10:50,9,3,14456,77
Burger.com,200,['Fast Food'],Pune,Dhankawadi,--,,09:42:43,10,2,22667,81
Combos@69,200,['Combo'],Pune,Sangvi,--,,17:40:51,7,1,9310,65
The Biryani House,200,['Indian' 'Biryani'],Pune,Dhankawadi,3.2,20,12:44:59,9,0,26490,72
IN Between,200,['Fast Food' 'Snacks'],Pune,Aundh,--,,18:56:25,9,4,16801,74
Woods Only Chinese,150,['Chinese'],Pune,Warje,3.2,20,16:38:03,1,4,14164,65
Uncle's Kitchen.,400,['Chinese' 'North Indian' 'Italian'],Pune,Tingre Nagar,3.9,100,19:46:20,7,1,21972,71
Pranav Chinese,200,['Chinese' 'Fast Food'],Pune,Warje,--,,10:07:40,3,5,25509,68
The House of Momos,200,['Chinese'],Pune,Sangvi,--,,12:36:17,2,2,9149,65
Malabar Food Centre,300,['North Indian' 'Indian'],Pune,Magarpatta,--,,22:16:00,9,2,22555,82
Diamond Restaurant,300,['North Indian'],Pune,Magarpatta,--,,12:44:16,7,3,19843,78
MH 12 PavBhaji,200,['Fast Food' 'Street Food' 'Snacks' 'Beverages' 'Indian'],Pune,Aundh,4,100,11:29:02,5,2,4315,64
Fabio Food Court,350,['Indian' 'Chinese' 'North Indian' 'Tandoor'],Pune,Mohammed Wadi,4.1,500,20:43:03,8,1,10621,73
CULTURE BIRYANI AND GRILL,280,['Indian' 'Continental'],Pune,Sinhgad Road,4.6,20,18:57:37,9,0,3854,82
Thanco's Natural Ice Cream,200,['Ice Cream' 'Desserts'],Pune,Kondhwa,--,,15:10:48,1,4,9549,70
L'Apicio,800,['European' 'Mediterranean' 'Continental' 'Desserts'],Pune,Aundh,4.2,50,18:42:59,8,1,22076,76
nutrimonk.life,200,['Healthy Food' 'Fast Food' 'Biryani' 'Continental' 'Salads'],Pune,Mohammed Wadi,3.9,20,17:45:56,5,5,23426,80
QUEENS MAGGIE FRIES,250,['North Indian'],Pune,Kondhwa Budruk,--,,09:15:11,3,2,20643,72
DRUNKEN SHAKE,100,['Beverages'],Pune,Kondhwa Budruk,--,,17:19:08,9,1,20482,74
Pokket Pizza,250,['Pizzas' 'Fast Food'],Pune,Dhankawadi,3.7,50,22:46:17,4,2,29099,78
Swarnaa Vegetarian,300,['North Indian' 'South Indian' 'Chinese' 'Continental' 'Punjabi'],Pune,Warje,4.1,1000,16:44:40,4,3,12319,62
Kolkata Kitchen,400,['North Indian' 'Tandoor' 'Fast Food'],Pune,NIBM post office Road,--,,18:48:07,7,4,17478,73
Mountain Mikes Pizza,200,['Italian' 'Pizzas' 'Bakery'],Pune,Dhankawadi,--,,10:56:53,4,4,27328,81
Foodie point,200,['Chinese' 'North Indian'],Pune,Vishrantwadi,--,,14:29:37,8,2,10720,69
Cheese and Crust,300,['Pizzas' 'Fast Food' 'Beverages'],Pune,Kothrud,--,,17:48:40,9,1,17803,69
Annapurna Pure Veg,250,['North Indian' 'Fast Food'],Pune,Kothrud,4,100,21:42:05,10,0,25317,63
Cafe Pizza Bites,300,['Fast Food'],Pune,Dhankawadi,3.5,50,15:07:36,5,3,12632,79
Burger N More,200,['Indian'],Pune,Dhankawadi,3.2,20,19:55:21,5,2,28480,74
Gavkari,400,['Maharashtrian'],Pune,Kothrud,4.1,100,20:12:47,10,0,21024,67
Biryanikar,300,['Biryani' 'Beverages' 'Ice Cream' 'Sweets'],Pune,Kothrud,--,,13:54:56,3,1,11035,84
SAM's Cafe & Cake shop,250,['Continental' 'Fast Food' 'Cafe' 'Bakery'],Pune,Kalas,--,,21:11:01,7,3,8992,68
KarolBaug- Dawat-e-Mehfil,600,['North Indian'],Pune,Aundh,4.3,20,19:12:10,2,2,29200,74
Gulbarga Tahari And Biryani,250,['Biryani'],Pune,Kondhwa,4.3,50,12:12:19,2,4,5977,69
Ankur Biryanis,300,['Biryani' 'Indian'],Pune,WADGAON BUDRUK Tilak Road,--,,17:36:38,10,3,17442,75
Cafe Coffee Hutt,250,['Fast Food' 'Pizzas'],Pune,Baner,4.5,50,10:14:55,1,5,16515,69
Atithi family Restaurant and bar,200,['Indian' 'Chinese' 'Desserts'],Pune,Kothrud,--,,16:36:36,7,1,10664,73
Wok 'ur' World,900,['Asian' 'Chinese' 'Seafood' 'Continental'],Pune,Baner,--,,09:32:15,10,4,9273,77
ASHAYS FUSION MOMO,200,['Chinese' 'Nepalese'],Pune,Warje,4.7,20,17:42:27,2,3,9509,70
CAFFE RITAZZA,1000,['Italian'],Pune,Mohammed Wadi,--,,18:23:42,9,0,19863,81
Madhuraj Kitchen,400,['North Indian' 'Street Food' 'Biryani'],Pune,Kothrud,--,,15:56:56,5,0,7890,71
Roll Xpress,100,['Chinese' 'Snacks' 'Fast Food' 'Beverages'],Pune,Ambegaon,4,100,20:30:45,8,3,13282,72
Karolbaug,750,['Mughlai' 'North Indian' 'Chinese' 'Biryani'],Pune,Baner,4.1,50,09:11:07,3,5,28125,72
Cafe U n Me,400,['Desserts' 'Fast Food' 'Beverages'],Pune,Tingre Nagar,--,,09:16:55,3,3,3273,75
CnP House - Chicken and Paratha,350,['North Indian' 'Tandoor' 'Biryani' 'Punjabi' 'Kebabs' 'Beverages'],Pune,Pashan,3.9,20,15:27:55,1,0,27520,75
BREATATO CO,300,['Street Food' 'Continental' 'Combo'],Pune,Bibwewadi,--,,13:23:19,8,1,5117,78
Madras Cafe,200,['South Indian' 'Thalis' 'Chinese' 'North Indian'],Pune,Aundh,4.2,100,11:18:57,6,5,3903,71
Saffron Multicuisine,400,['Mughlai' 'North Indian' 'Chinese' 'Seafood' 'Tandoor'],Pune,Pashan,4.5,20,12:07:22,8,4,15226,68
Food China - Momos and Noodles,200,['Chinese' 'Tibetan' 'Fast Food' 'Snacks' 'Beverages'],Pune,Pashan,--,,21:10:49,7,5,6613,81
Hotel Shivanjali,500,['North Indian' 'Chinese' 'Seafood'],Pune,Pashan,4.4,100,16:43:31,6,5,9232,69
Biryani By Kilo,700,['Biryani' 'Mughlai' 'Kebabs' 'North Indian' 'Hyderabadi' 'Lucknowi' 'Andhra' 'South Indian' 'Bengali'],Pune,Baner,4.2,100,13:20:31,5,1,15551,83
Urban Sandwich Co,400,['Fast Food'],Pune,Baner,--,,11:44:56,1,3,22157,76
P R ROLLS HOUSE,200,['Indian' 'Fast Food' 'Beverages'],Pune,Vadgaon Budruk,--,,17:37:56,5,2,20288,76
